Date,Medication,Sales,Region,Temperature,Humidity,Flu_Cases,Pollen_Count,Google_Trends,Marketing_Spend,Holiday,Month,Season
2023-01-11,Fever Reducer,965,Calgary,-13.6,65.4,277.0,6.0,66.0,1186.47,Not a Holiday,January,Winter
2023-01-12,Cold Relief,1362,Toronto,-3.9,59.9,299.0,11.0,70.9,2803.87,Not a Holiday,January,Winter
2023-01-12,Cold Relief,1403,Vancouver,9.1,49.3,205.0861463449504,13.0,100.0,3166.68,Not a Holiday,January,Winter
2023-01-12,Cold Relief,1693,Montreal,-10.6,59.2,321.0,9.0,86.6,3058.42,Not a Holiday,January,Winter
2023-01-12,Cold Relief,1831,Calgary,0.3697456135731194,65.6,310.0,8.0,89.5,2811.98,Not a Holiday,January,Winter
2023-01-12,Allergy Relief,438,Toronto,-2.1,62.591108017703846,289.0,43.828128261181945,58.0,1226.29,Not a Holiday,January,Winter
2023-01-12,Allergy Relief,374,Vancouver,2.1848334861790875,61.8,272.0,48.40427892417176,60.7,797.45,Not a Holiday,January,Winter
2023-01-12,Allergy Relief,320,Montreal,-12.4,58.5,301.0,4.0,56.6,1281.27,Not a Holiday,January,Winter
2023-01-12,Allergy Relief,858,Calgary,-17.3,56.2,295.0,8.0,40.6,1190.63,Not a Holiday,January,Winter
2023-01-12,Pain Relief,586,Toronto,-4.8,61.4,293.0,6.0,39.8,1017.2737687804473,Not a Holiday,January,Winter
2023-01-12,Pain Relief,607,Vancouver,8.7,61.0,2524.0381391698224,10.0,65.1,1117.72,Not a Holiday,January,Winter
2023-01-12,Pain Relief,634,Montreal,-10.1,51.2,289.0,5.21030748014585,61.8,1336.31,Not a Holiday,January,Winter
2023-01-12,Pain Relief,637,Calgary,-15.0,58.4,320.0,7.0,71.6,802.57,Not a Holiday,January,Winter
2023-01-12,Cough Suppressant,1494,Toronto,-9.0,55.9,320.0,9.0,78.9,969.03,Not a Holiday,January,Winter
2023-01-12,Cough Suppressant,1417,Vancouver,3.3,47.8,307.0,12.0,73.7,1026.6,Not a Holiday,January,Winter
2023-01-12,Cough Suppressant,1227,Montreal,-2.7952287173110015,58.4,315.0,3.0,75.0,1180.36,Not a Holiday,January,Winter
2023-01-12,Cough Suppressant,1300,Calgary,-21.9,57.2,293.0,13.0,62.8,1098.02,Not a Holiday,January,Winter
2023-01-12,Fever Reducer,912,Toronto,-3.1,54.3,299.0,7.0,49.5,1245.37,Not a Holiday,January,Winter
2023-01-12,Fever Reducer,858,Vancouver,2.3,55.7,307.0,12.0,76.3,901.41,Not a Holiday,January,Winter
2023-01-12,Fever Reducer,692,Montreal,-11.6,58.89530849858442,275.0,8.0,62.7,701.7,Not a Holiday,January,Winter
2023-01-12,Fever Reducer,1154,Calgary,-15.6,72.1,309.0,6.0,72.8,1201.86,Not a Holiday,January,Winter
2023-01-13,Cold Relief,1650,Toronto,-6.1,57.1,315.0,8.0,81.6,3015.27,Not a Holiday,January,Winter
2023-01-13,Cold Relief,1098,Vancouver,5.7,58.9,295.0,4.0,94.9,2969.02,Not a Holiday,January,Winter
2023-01-13,Cold Relief,1393,Montreal,-10.5,59.52381112884911,336.0,18.0,67.4,2815.09,Not a Holiday,January,Winter
2023-01-13,Cold Relief,1541,Calgary,-16.0,66.4,304.0,13.0,75.50836022513309,3474.16,Not a Holiday,January,Winter
2023-01-13,Allergy Relief,315,Toronto,-20.86596391826693,53.7,329.0,10.0,46.8,1045.53,Not a Holiday,January,Winter
2023-01-13,Allergy Relief,403,Vancouver,11.3,52.0,300.0,4.0,51.8,945.88,Not a Holiday,January,Winter
2023-01-13,Allergy Relief,288,Montreal,-16.6,67.7,258.0,9.0,45.7,1176.57,Not a Holiday,January,Winter
2023-01-13,Allergy Relief,313,Calgary,-13.6,70.1,269.0,42.21083097743228,36.4,1127.77,Not a Holiday,January,Winter
2023-01-13,Pain Relief,707,Toronto,-6.9,62.4,299.0,7.0,60.4,1141.72,Not a Holiday,January,Winter
2023-01-13,Pain Relief,645,Vancouver,6.1,58.4,331.0,46.9671707172442,70.0,1264.7,Not a Holiday,January,Winter
2023-01-13,Pain Relief,676,Montreal,-11.4,61.3,296.0,10.0,66.4,805.74,Not a Holiday,January,Winter
2023-01-13,Pain Relief,776,Calgary,-15.5,56.8,295.0,-2.9431690501091055,83.2,794.61,Not a Holiday,January,Winter
2023-01-13,Cough Suppressant,1397,Toronto,-10.9,64.5,308.0,5.0,70.9,1205.9,Not a Holiday,January,Winter
2023-01-13,Cough Suppressant,995,Vancouver,6.8,69.9,301.0,8.0,59.4,943.26,Not a Holiday,January,Winter
2023-01-13,Cough Suppressant,1092,Montreal,-10.4,67.6,300.0,11.0,83.9,873.77,Not a Holiday,January,Winter
2023-01-13,Cough Suppressant,1408,Calgary,-14.4,62.2,291.0,13.0,79.0,500.0,Not a Holiday,January,Winter
2023-01-13,Fever Reducer,917,Toronto,-6.5,59.6,277.0,10.0,54.1,674.25,Not a Holiday,January,Winter
2023-01-13,Fever Reducer,793,Vancouver,1.6,63.3,296.0,8.0,69.6,860.68,Not a Holiday,January,Winter
2023-01-13,Fever Reducer,908,Montreal,-7.6,58.7,313.0,11.0,65.9,757.52,Not a Holiday,January,Winter
2023-01-13,Fever Reducer,1065,Calgary,-13.4,62.1,337.700780775861,8.0,79.0,6241.015267332034,Not a Holiday,January,Winter
2023-01-14,Cold Relief,1628,Toronto,-6.2,61.3,301.0,9.0,85.3,3266.3,Not a Holiday,January,Winter
2023-01-14,Cold Relief,1092,Vancouver,10.4,61.2,312.0,8.0,85.0,2832.51,Not a Holiday,January,Winter
2023-01-14,Cold Relief,1550,Montreal,-8.7,63.9,312.0,17.0,69.1,2883.87,Not a Holiday,January,Winter
2023-01-14,Cold Relief,1724,Calgary,-12.5,58.5,320.0,9.0,79.3,1642.5129147992777,Not a Holiday,January,Winter
2023-01-14,Allergy Relief,351,Toronto,-3.5,60.2,262.0,10.0,45.2,741.17,Not a Holiday,January,Winter
2023-01-14,Allergy Relief,378,Vancouver,3.8,65.3,287.0,11.0,56.2,889.22,Not a Holiday,January,Winter
2023-01-14,Allergy Relief,327,Montreal,-15.3,62.0,290.0,11.0,43.7,1460.12,Not a Holiday,January,Winter
2023-01-14,Allergy Relief,1033,Calgary,-20.1,54.4,264.0,12.0,63.661109596173716,892.07,Not a Holiday,January,Winter
2023-01-14,Pain Relief,687,Toronto,-6.2,61.3,274.53328589391026,4.0,67.7,722.73,Not a Holiday,January,Winter
2023-01-14,Pain Relief,534,Vancouver,8.1,64.79410963567112,295.0,7.0,60.7,723.44,Not a Holiday,January,Winter
2023-01-14,Pain Relief,678,Montreal,-9.4,60.3,305.0,8.0,86.7,1402.14,Not a Holiday,January,Winter
2023-01-14,Pain Relief,630,Calgary,-12.5,64.1,311.0,8.0,58.5,1305.3,Not a Holiday,January,Winter
2023-01-14,Cough Suppressant,1143,Toronto,-3.3,61.7,284.0,12.0,72.7,986.96,Not a Holiday,January,Winter
2023-01-14,Cough Suppressant,1018,Vancouver,6.5,62.9,295.0,7.0,74.4,992.93,Not a Holiday,January,Winter
2023-01-14,Cough Suppressant,1468,Montreal,-9.3,58.2,329.0,7.0,92.5,1414.44,Not a Holiday,January,Winter
2023-01-14,Cough Suppressant,1280,Calgary,-12.9,57.5,283.0,12.0,77.6,764.87,Not a Holiday,January,Winter
2023-01-14,Fever Reducer,972,Toronto,-7.7,55.8,266.0,12.0,59.2,1071.82,Not a Holiday,January,Winter
2023-01-14,Fever Reducer,764,Vancouver,-0.3782534381354665,60.4,283.0,12.0,72.4,771.01,Not a Holiday,January,Winter
2023-01-14,Fever Reducer,1020,Montreal,-8.0,59.0,304.0,8.0,68.0,1216.47,Not a Holiday,January,Winter
2023-01-14,Fever Reducer,1138,Calgary,-10.6,53.3,311.0,9.0,71.9,3961.795618819838,Not a Holiday,January,Winter
2023-01-15,Cold Relief,1364,Toronto,-6.2,59.8,290.0,16.0,75.1,3433.09,Not a Holiday,January,Winter
2023-01-15,Cold Relief,1055,Vancouver,7.4,58.6,268.0,13.0,77.2,2900.61,Not a Holiday,January,Winter
2023-01-15,Cold Relief,1754,Montreal,-13.3,55.9,301.0,9.0,84.8,3164.18,Not a Holiday,January,Winter
2023-01-15,Cold Relief,1468,Calgary,-15.8,59.4,293.0,16.0,83.3,2931.06,Not a Holiday,January,Winter
2023-01-15,Allergy Relief,380,Toronto,-4.5,74.9,283.0,9.0,54.7,722.09,Not a Holiday,January,Winter
2023-01-15,Allergy Relief,334,Vancouver,2.2,57.9,281.0,12.0,47.0,626.28,Not a Holiday,January,Winter
2023-01-15,Allergy Relief,331,Montreal,-12.1,53.7,274.0,10.0,36.2,830.57,Not a Holiday,January,Winter
2023-01-15,Allergy Relief,275,Calgary,-8.7,52.1,302.0,13.183287570055768,31.2,500.0,Not a Holiday,January,Winter
2023-01-15,Pain Relief,544,Toronto,-4.0,64.6,302.0,11.0,61.0,877.57,Not a Holiday,January,Winter
2023-01-15,Pain Relief,616,Vancouver,7.0,64.3,284.0,9.0,67.7,1786.24,Not a Holiday,January,Winter
2023-01-15,Pain Relief,684,Montreal,-5.6,65.0,287.0,12.0,73.7,1116.75,Not a Holiday,January,Winter
2023-01-15,Pain Relief,617,Calgary,-11.3,65.5,298.0,10.0,63.7,1371.23,Not a Holiday,January,Winter
2023-01-15,Cough Suppressant,1456,Toronto,-5.1,60.3,267.0,9.0,68.9,1063.39,Not a Holiday,January,Winter
2023-01-15,Cough Suppressant,1109,Vancouver,3.5,50.6,285.0,9.0,81.2,818.58,Not a Holiday,January,Winter
2023-01-15,Cough Suppressant,1466,Montreal,-7.3,60.155017076403084,311.0,7.0,73.0,998.04,Not a Holiday,January,Winter
2023-01-15,Cough Suppressant,1311,Calgary,-13.0,56.3,314.0,13.0,75.8,1591.9899956950721,Not a Holiday,January,Winter
2023-01-15,Fever Reducer,917,Toronto,-0.8,63.5,281.0,11.0,66.9,1282.39,Not a Holiday,January,Winter
2023-01-15,Fever Reducer,612,Vancouver,6.2,69.0,288.0,8.0,62.8,888.85,Not a Holiday,January,Winter
2023-01-15,Fever Reducer,984,Montreal,-10.0,64.5,282.0,12.0,70.1,1309.17,Not a Holiday,January,Winter
2023-01-15,Fever Reducer,1013,Calgary,-12.4,54.5,335.0,8.0,73.9,1179.17,Not a Holiday,January,Winter
2023-01-16,Cold Relief,1420,Toronto,-3.6,53.2,288.0,13.0,82.6,2838.35,Not a Holiday,January,Winter
2023-01-16,Cold Relief,1437,Vancouver,-0.9,61.7,291.0,52.098619529530296,64.4,3100.52,Not a Holiday,January,Winter
2023-01-16,Cold Relief,1408,Montreal,-8.6,52.3,267.0,12.0,69.8,2926.78,Not a Holiday,January,Winter
2023-01-16,Cold Relief,2002,Calgary,-15.4,61.7,290.0,7.0,94.3,3186.62,Not a Holiday,January,Winter
2023-01-16,Allergy Relief,349,Toronto,-3.8,65.5,303.0,14.0,51.4,1007.17,Not a Holiday,January,Winter
2023-01-16,Allergy Relief,449,Vancouver,9.7,65.4472130174165,285.0,8.0,65.3,1187.65,Not a Holiday,January,Winter
2023-01-16,Allergy Relief,467,Montreal,-11.8,60.6,298.0,12.0,69.6,1001.11,Not a Holiday,January,Winter
2023-01-16,Allergy Relief,344,Calgary,-11.0,56.3,307.0,9.0,45.1,899.46,Not a Holiday,January,Winter
2023-01-16,Pain Relief,529,Toronto,-0.3,64.3,319.0,18.0,63.631192015724544,911.02,Not a Holiday,January,Winter
2023-01-16,Pain Relief,618,Vancouver,1.5,61.9,304.0,9.0,68.0,977.82,Not a Holiday,January,Winter
2023-01-16,Pain Relief,740,Montreal,-9.4,56.2,324.0,12.0,76.3,758.71,Not a Holiday,January,Winter
2023-01-16,Pain Relief,649,Calgary,-16.9,61.3,320.0,8.0,78.2,938.24,Not a Holiday,January,Winter
2023-01-16,Cough Suppressant,1514,Toronto,-5.5,60.810381771779525,288.0,6.0,74.4,1143.83,Not a Holiday,January,Winter
2023-01-16,Cough Suppressant,1271,Vancouver,3.1,54.0,286.0,7.0,64.6,863.16,Not a Holiday,January,Winter
2023-01-16,Cough Suppressant,1413,Montreal,-8.2,57.2,279.0,14.0,74.7,745.47,Not a Holiday,January,Winter
2023-01-16,Cough Suppressant,1175,Calgary,-20.4,58.2,304.0,6.0,78.0,971.36,Not a Holiday,January,Winter
2023-01-16,Fever Reducer,1226,Toronto,-5.2,55.8,290.0,10.0,83.3,1244.25,Not a Holiday,January,Winter
2023-01-16,Fever Reducer,734,Vancouver,6.1,62.0,325.0,7.0,45.7,984.28,Not a Holiday,January,Winter
2023-01-16,Fever Reducer,1088,Montreal,-6.3,59.7,293.0,9.0,80.6,917.8,Not a Holiday,January,Winter
2023-01-16,Fever Reducer,1043,Calgary,-15.9,69.5,299.0,7.0,81.3,1443.08,Not a Holiday,January,Winter
2023-01-17,Cold Relief,1355,Toronto,-4.3,54.5,282.0,7.0,74.5,1506.787279014207,Not a Holiday,January,Winter
2023-01-17,Cold Relief,1174,Vancouver,5.7,66.1,293.0,10.0,74.9,2840.64,Not a Holiday,January,Winter
2023-01-17,Cold Relief,4737,Montreal,-13.3,63.4,285.0,7.0,85.3,3368.69,Not a Holiday,January,Winter
2023-01-17,Cold Relief,1351,Calgary,-13.6,49.6,273.0,15.0,74.2,2719.05,Not a Holiday,January,Winter
2023-01-17,Allergy Relief,241,Toronto,-4.1,59.1,298.0,13.0,22.5,850.08,Not a Holiday,January,Winter
2023-01-17,Allergy Relief,411,Vancouver,9.2,58.1,292.0,10.0,53.8,500.0,Not a Holiday,January,Winter
2023-01-17,Allergy Relief,294,Montreal,-10.9,59.00445022730967,286.0,12.0,34.8,1225.17,Not a Holiday,January,Winter
2023-01-17,Allergy Relief,483,Calgary,-18.4,57.7,313.0,0.10121493364042067,62.6,1205.65,Not a Holiday,January,Winter
2023-01-17,Pain Relief,621,Toronto,-5.5,63.3,267.0,13.0,62.8,1223.5,Not a Holiday,January,Winter
2023-01-17,Pain Relief,658,Vancouver,4.8,60.5,333.0,11.0,65.3303285446196,1260.75,Not a Holiday,January,Winter
2023-01-17,Pain Relief,521,Montreal,-12.7,64.8,289.0,60.64928496659104,64.0,931.14,Not a Holiday,January,Winter
2023-01-17,Pain Relief,567,Calgary,-16.2,65.0,334.0,9.0,65.3,1476.8807607876483,Not a Holiday,January,Winter
2023-01-17,Cough Suppressant,1460,Toronto,-4.7,45.0,286.0,13.0,65.5,1524.21,Not a Holiday,January,Winter
2023-01-17,Cough Suppressant,1267,Vancouver,4.3,65.7,288.0,7.0,63.9,1366.92,Not a Holiday,January,Winter
2023-01-17,Cough Suppressant,1429,Montreal,-8.9,57.1,301.0,50.54107080549254,61.3,1596.18,Not a Holiday,January,Winter
2023-01-17,Cough Suppressant,1372,Calgary,-14.7,66.3,308.0,13.0,66.5,1219.75,Not a Holiday,January,Winter
2023-01-17,Fever Reducer,1168,Toronto,-10.0,55.2,317.0,11.0,80.2,1180.64,Not a Holiday,January,Winter
2023-01-17,Fever Reducer,863,Vancouver,4.4,55.2,281.0,9.0,65.8,875.92,Not a Holiday,January,Winter
2023-01-17,Fever Reducer,882,Montreal,-8.3,53.3,287.0,9.0,64.1,1397.74,Not a Holiday,January,Winter
2023-01-17,Fever Reducer,1117,Calgary,-19.2,56.70293928524369,284.0,10.0,75.4,864.65,Not a Holiday,January,Winter
2023-01-18,Cold Relief,1560,Toronto,-1.4,57.7,318.0,10.0,81.9,3134.77,Not a Holiday,January,Winter
2023-01-18,Cold Relief,1119,Vancouver,5.1,64.60902557997667,280.0,19.0,73.4,2897.24,Not a Holiday,January,Winter
2023-01-18,Cold Relief,1782,Montreal,-12.9,59.0,306.0,12.0,87.1,2385.02,Not a Holiday,January,Winter
2023-01-18,Cold Relief,1635,Calgary,-16.0,58.01367865494629,294.0,5.0,92.0,3520.48,Not a Holiday,January,Winter
2023-01-18,Allergy Relief,425,Toronto,-6.7,60.432322062330904,295.0,10.0,67.5,1005.52,Not a Holiday,January,Winter
2023-01-18,Allergy Relief,447,Vancouver,7.1,53.7,313.0,40.92794977938662,67.0,1232.55,Not a Holiday,January,Winter
2023-01-18,Allergy Relief,347,Montreal,-9.3,58.8,302.0,9.0,64.66375126763947,1093.0,Not a Holiday,January,Winter
2023-01-18,Allergy Relief,402,Calgary,-11.3,50.2,304.0,19.0,51.4,740.84,Not a Holiday,January,Winter
2023-01-18,Pain Relief,716,Toronto,-1.9,62.9,338.0,13.0,86.5,1709.044367957839,Not a Holiday,January,Winter
2023-01-18,Pain Relief,603,Vancouver,6.1,53.5,290.0,9.0,75.7,909.74,Not a Holiday,January,Winter
2023-01-18,Pain Relief,714,Montreal,-8.8,61.3,271.0,24.193166115940087,80.5,1496.62,Not a Holiday,January,Winter
2023-01-18,Pain Relief,692,Calgary,-16.8,62.5,331.0,3.0,66.4,500.0,Not a Holiday,January,Winter
2023-01-18,Cough Suppressant,1539,Toronto,-4.8,57.9,290.0,11.0,75.4,1132.9,Not a Holiday,January,Winter
2023-01-18,Cough Suppressant,1233,Vancouver,0.11504357234112916,62.4,294.0,7.0,72.3,966.8,Not a Holiday,January,Winter
2023-01-18,Cough Suppressant,928,Montreal,-7.5,58.2,283.8076862036417,13.0,45.9,887.55,Not a Holiday,January,Winter
2023-01-18,Cough Suppressant,1296,Calgary,-19.9,53.8,304.0,13.0,76.1,862.27,Not a Holiday,January,Winter
2023-01-18,Fever Reducer,815,Toronto,-8.5,51.2,309.0,12.0,51.8,1232.81,Not a Holiday,January,Winter
2023-01-18,Fever Reducer,790,Vancouver,2.7,52.7,228.54625170578063,9.0,60.0,765.94,Not a Holiday,January,Winter
2023-01-18,Fever Reducer,998,Montreal,-13.6,64.5,308.0,14.0,87.8,814.71,Not a Holiday,January,Winter
2023-01-18,Fever Reducer,959,Calgary,-20.6,56.05225891468487,321.0,16.0,46.2,1066.69,Not a Holiday,January,Winter
2023-01-19,Cold Relief,1932,Toronto,-7.9,56.6,314.0,21.109034907106434,89.0,3135.37,Not a Holiday,January,Winter
2023-01-19,Cold Relief,1875,Vancouver,1.5,68.3,309.0,9.0,95.2,2779.41,Not a Holiday,January,Winter
2023-01-19,Cold Relief,1452,Montreal,-13.2,63.8,306.0,7.0,82.8,2703.64,Not a Holiday,January,Winter
2023-01-19,Cold Relief,1819,Calgary,-11.3,63.9,291.0,7.0,79.6,2678.74,Not a Holiday,January,Winter
2023-01-19,Allergy Relief,375,Toronto,-8.8,60.9,289.0,18.0,51.8,1281.37,Not a Holiday,January,Winter
2023-01-19,Allergy Relief,318,Vancouver,13.6,51.7,329.0,6.0,60.6,1068.7,Not a Holiday,January,Winter
2023-01-19,Allergy Relief,352,Montreal,-8.2,61.5,316.0,8.0,41.2,786.33,Not a Holiday,January,Winter
2023-01-19,Allergy Relief,335,Calgary,-10.7,58.8,312.0,12.0,50.5,736.5,Not a Holiday,January,Winter
2023-01-19,Pain Relief,706,Toronto,-4.3,63.2,274.0,12.0,60.8,1406.63,Not a Holiday,January,Winter
2023-01-19,Pain Relief,760,Vancouver,5.4,60.4,301.0,10.0,75.5,531.55,Not a Holiday,January,Winter
2023-01-19,Pain Relief,648,Montreal,-11.0,58.9,290.0,9.0,82.8,1101.41,Not a Holiday,January,Winter
2023-01-19,Pain Relief,549,Calgary,-18.2,68.4,309.0,6.0,60.5,1064.99,Not a Holiday,January,Winter
2023-01-19,Cough Suppressant,1560,Toronto,1.3243008661804652,65.3,313.0,10.0,63.2,1134.84,Not a Holiday,January,Winter
2023-01-19,Cough Suppressant,1292,Vancouver,2.0,58.2,275.0,11.0,79.2,1058.84,Not a Holiday,January,Winter
2023-01-19,Cough Suppressant,1670,Montreal,-14.6,61.3,307.0,5.719204932170385,84.1,536.28,Not a Holiday,January,Winter
2023-01-19,Cough Suppressant,1236,Calgary,-13.3,67.0,298.0,12.0,61.6,1211.82,Not a Holiday,January,Winter
2023-01-19,Fever Reducer,1002,Toronto,-8.1,66.2,309.0,13.0,71.8,958.9,Not a Holiday,January,Winter
2023-01-19,Fever Reducer,677,Vancouver,4.0,62.1,294.0,8.0,64.70596421515049,1137.45,Not a Holiday,January,Winter
2023-01-19,Fever Reducer,914,Montreal,-13.5,51.6,276.0,9.0,57.9,1585.98,Not a Holiday,January,Winter
2023-01-19,Fever Reducer,848,Calgary,-14.5,62.0,279.0,11.0,66.3,500.0,Not a Holiday,January,Winter
2023-01-20,Cold Relief,1886,Toronto,-5.8,55.2,280.0,7.0,100.0,3357.16,Not a Holiday,January,Winter
2023-01-20,Cold Relief,1126,Vancouver,8.1,65.5,302.0,9.0,74.4,2977.81,Not a Holiday,January,Winter
2023-01-20,Cold Relief,1917,Montreal,-4.1,53.1,314.0,13.0,72.62641999726476,2878.68,Not a Holiday,January,Winter
2023-01-20,Cold Relief,1163,Calgary,-13.3,61.0,277.0,19.0,79.0,3130.79,Not a Holiday,January,Winter
2023-01-20,Allergy Relief,387,Toronto,-3.0,60.6,309.0,5.0,43.3,879.08,Not a Holiday,January,Winter
2023-01-20,Allergy Relief,339,Vancouver,2.5,57.2,218.98179766664396,9.0,48.5,817.79,Not a Holiday,January,Winter
2023-01-20,Allergy Relief,400,Montreal,-8.7,62.1,304.0,13.0,54.4,1330.4,Not a Holiday,January,Winter
2023-01-20,Allergy Relief,346,Calgary,-11.0,62.6,302.0,7.0,49.0,613.51,Not a Holiday,January,Winter
2023-01-20,Pain Relief,615,Toronto,-4.6,56.9,314.0,7.0,68.9,758.51,Not a Holiday,January,Winter
2023-01-20,Pain Relief,586,Vancouver,3.8,57.6,261.0,10.0,57.4,1326.63,Not a Holiday,January,Winter
2023-01-20,Pain Relief,699,Montreal,-9.9,54.1,265.0,11.0,71.6,1307.06,Not a Holiday,January,Winter
2023-01-20,Pain Relief,660,Calgary,-19.0,56.47589871874517,337.0,8.0,71.3,972.58,Not a Holiday,January,Winter
2023-01-20,Cough Suppressant,1583,Toronto,-4.8,54.7,286.0,17.0,84.8,1675.7013179907567,Not a Holiday,January,Winter
2023-01-20,Cough Suppressant,917,Vancouver,-1.8351644634910933,58.5,296.0,8.0,49.0,1459.06,Not a Holiday,January,Winter
2023-01-20,Cough Suppressant,1440,Montreal,-12.8,52.0,286.0,12.0,64.06292676683198,985.57,Not a Holiday,January,Winter
2023-01-20,Cough Suppressant,1351,Calgary,-16.1,65.9,323.0,7.0,68.7,1096.89,Not a Holiday,January,Winter
2023-01-20,Fever Reducer,956,Toronto,-3.5,61.43689833336339,291.0,9.0,69.3,1142.63,Not a Holiday,January,Winter
2023-01-20,Fever Reducer,517,Vancouver,6.3,66.4,295.0,69.54078595126555,42.8,825.47,Not a Holiday,January,Winter
2023-01-20,Fever Reducer,1149,Montreal,-10.6,70.3,296.0,11.0,64.0,1438.6889169480448,Not a Holiday,January,Winter
2023-01-20,Fever Reducer,1001,Calgary,-10.2,63.4,315.0,7.0,56.9,1412.95,Not a Holiday,January,Winter
2023-01-21,Cold Relief,1401,Toronto,-2.9,67.3,299.0,8.0,83.5,3753.47,Not a Holiday,January,Winter
2023-01-21,Cold Relief,1672,Vancouver,4.9,63.2,281.0,5.0,65.6636222002774,1346.3540449293162,Not a Holiday,January,Winter
2023-01-21,Cold Relief,1573,Montreal,-7.1,60.3,283.0,14.0,82.2,3271.21,Not a Holiday,January,Winter
2023-01-21,Cold Relief,1412,Calgary,-11.1,61.6,304.0,8.0,81.9,2755.39,Not a Holiday,January,Winter
2023-01-21,Allergy Relief,316,Toronto,1.4,66.7,296.0,5.0,50.7,611.95,Not a Holiday,January,Winter
2023-01-21,Allergy Relief,311,Vancouver,2.2,66.2,309.0,16.0,46.0,1691.09,Not a Holiday,January,Winter
2023-01-21,Allergy Relief,336,Montreal,-6.2,65.7,311.0,14.0,53.4,931.76,Not a Holiday,January,Winter
2023-01-21,Allergy Relief,328,Calgary,-17.2,70.2,286.0,13.0,50.0,1270.3339375176538,Not a Holiday,January,Winter
2023-01-21,Pain Relief,641,Toronto,-4.9,60.6,333.0,9.0,81.9,1268.39,Not a Holiday,January,Winter
2023-01-21,Pain Relief,595,Vancouver,6.1,50.1,296.0,12.0,70.5,537.16,Not a Holiday,January,Winter
2023-01-21,Pain Relief,628,Montreal,-8.2,56.8,2894.701082684272,14.0,68.8,1137.34,Not a Holiday,January,Winter
2023-01-21,Pain Relief,702,Calgary,-15.5,55.1,287.0,8.0,69.6,1122.42,Not a Holiday,January,Winter
2023-01-21,Cough Suppressant,1485,Toronto,-3.7,55.9,337.0,8.0,76.6,1663.76,Not a Holiday,January,Winter
2023-01-21,Cough Suppressant,1586,Vancouver,2.8,61.9,291.0,17.0,78.1,1308.84,Not a Holiday,January,Winter
2023-01-21,Cough Suppressant,1301,Montreal,-13.4,64.1,323.0,10.0,63.8,881.94,Not a Holiday,January,Winter
2023-01-21,Cough Suppressant,1429,Calgary,-11.3,59.018578600815225,300.0,10.0,66.5,1160.01,Not a Holiday,January,Winter
2023-01-21,Fever Reducer,1177,Toronto,-1.3,65.3,293.0,12.0,74.3,933.18,Not a Holiday,January,Winter
2023-01-21,Fever Reducer,716,Vancouver,9.4,55.4,336.0,13.0,56.6,1127.22,Not a Holiday,January,Winter
2023-01-21,Fever Reducer,1323,Montreal,-14.3,53.4,292.0,9.0,97.4,1692.37,Not a Holiday,January,Winter
2023-01-21,Fever Reducer,1278,Calgary,-15.3,65.0,296.0,13.0,82.0,1149.06,Not a Holiday,January,Winter
2023-01-22,Cold Relief,1581,Toronto,-8.6,48.4,287.0,10.0,73.00356755597258,2963.38,Not a Holiday,January,Winter
2023-01-22,Cold Relief,1436,Vancouver,4.5,58.1,285.0,12.0,66.5,3096.5,Not a Holiday,January,Winter
2023-01-22,Cold Relief,1714,Montreal,-13.0,59.1,301.0,9.0,74.1,3098.73,Not a Holiday,January,Winter
2023-01-22,Cold Relief,1361,Calgary,-16.3,56.5,309.0,13.0,60.3,3067.73,Not a Holiday,January,Winter
2023-01-22,Allergy Relief,262,Toronto,-7.9,66.5,286.0,8.0,42.2,772.09,Not a Holiday,January,Winter
2023-01-22,Allergy Relief,299,Vancouver,6.4,50.8,323.0,10.0,37.7,954.9,Not a Holiday,January,Winter
2023-01-22,Allergy Relief,391,Montreal,-13.1,54.1,281.0,6.0,51.8,1390.98,Not a Holiday,January,Winter
2023-01-22,Allergy Relief,304,Calgary,-16.2,61.3,328.0,15.0,47.6,701.99,Not a Holiday,January,Winter
