Date,Medication,Sales,Region,Temperature,Humidity,Flu_Cases,Pollen_Count,Google_Trends,Marketing_Spend,Holiday
2023-01-14,Cough Suppressant,1468.0,Montreal,-9.3,58.2,329.0,7.0,92.5,1414.44,
2023-01-14,Cough Suppressant,1280.0,Calgary,-12.9,57.5,283.0,12.0,77.6,764.87,
2023-01-14,Fever Reducer,972.0,Toronto,-7.7,55.8,266.0,12.0,59.2,1071.82,
2023-01-14,Fever Reducer,764.0,Vancouver,,60.4,283.0,12.0,72.4,771.01,
2023-01-14,Fever Reducer,1020.0,Montreal,-8.0,59.0,304.0,8.0,68.0,1216.47,
2023-01-14,Fever Reducer,1138.0,Calgary,-10.6,53.3,311.0,9.0,71.9,3961.795618819838,
2023-01-15,Cold Relief,1364.0,Toronto,-6.2,59.8,290.0,16.0,75.1,3433.09,
2023-01-15,Cold Relief,1055.0,Vancouver,7.4,58.6,268.0,13.0,77.2,2900.61,
2023-01-15,Cold Relief,1754.0,Montreal,-13.3,55.9,301.0,9.0,84.8,3164.18,
2023-01-15,Cold Relief,1468.0,Calgary,-15.8,59.4,293.0,16.0,83.3,2931.06,
2023-01-15,Allergy Relief,380.0,Toronto,-4.5,74.9,283.0,9.0,54.7,722.09,
2023-01-15,Allergy Relief,334.0,Vancouver,2.2,57.9,281.0,12.0,47.0,626.28,
2023-01-15,Allergy Relief,331.0,Montreal,-12.1,53.7,274.0,10.0,36.2,830.57,
2023-01-15,Allergy Relief,275.0,Calgary,-8.7,52.1,302.0,,31.2,500.0,
2023-01-15,Pain Relief,544.0,Toronto,-4.0,64.6,302.0,11.0,61.0,877.57,
2023-01-15,Pain Relief,616.0,Vancouver,7.0,64.3,284.0,9.0,67.7,1786.24,
2023-01-15,Pain Relief,684.0,Montreal,-5.6,65.0,287.0,12.0,73.7,1116.75,
2023-01-15,Pain Relief,617.0,Calgary,-11.3,65.5,298.0,10.0,63.7,1371.23,
2023-01-15,Cough Suppressant,1456.0,Toronto,-5.1,60.3,267.0,9.0,68.9,1063.39,
2023-01-15,Cough Suppressant,1109.0,Vancouver,3.5,50.6,285.0,9.0,81.2,818.58,
2023-01-15,Cough Suppressant,1466.0,Montreal,-7.3,,311.0,7.0,73.0,998.04,
2023-01-15,Cough Suppressant,1311.0,Calgary,-13.0,56.3,314.0,13.0,75.8,,
2023-01-15,Fever Reducer,917.0,Toronto,-0.8,63.5,281.0,11.0,66.9,1282.39,
2023-01-15,Fever Reducer,612.0,Vancouver,6.2,69.0,288.0,8.0,62.8,888.85,
2023-01-15,Fever Reducer,984.0,Montreal,-10.0,64.5,282.0,12.0,70.1,1309.17,
2023-01-15,Fever Reducer,1013.0,Calgary,-12.4,54.5,335.0,8.0,73.9,1179.17,
2023-01-16,Cold Relief,1420.0,Toronto,-3.6,53.2,288.0,13.0,82.6,2838.35,
2023-01-16,Cold Relief,1437.0,Vancouver,-0.9,61.7,291.0,,64.4,3100.52,
2023-01-16,Cold Relief,1408.0,Montreal,-8.6,52.3,267.0,12.0,69.8,2926.78,
2023-01-16,Cold Relief,2002.0,Calgary,-15.4,61.7,290.0,7.0,94.3,3186.62,
2023-01-16,Allergy Relief,349.0,Toronto,-3.8,65.5,303.0,14.0,51.4,1007.17,
2023-01-16,Allergy Relief,449.0,Vancouver,9.7,,285.0,8.0,65.3,1187.65,
2023-01-16,Allergy Relief,467.0,Montreal,-11.8,60.6,298.0,12.0,69.6,1001.11,
2023-01-16,Allergy Relief,344.0,Calgary,-11.0,56.3,307.0,9.0,45.1,899.46,
2023-01-16,Pain Relief,529.0,Toronto,-0.3,64.3,319.0,18.0,,911.02,
2023-01-16,Pain Relief,618.0,Vancouver,1.5,61.9,304.0,9.0,68.0,977.82,
2023-01-16,Pain Relief,740.0,Montreal,-9.4,56.2,324.0,12.0,76.3,758.71,
2023-01-16,Pain Relief,649.0,Calgary,-16.9,61.3,320.0,8.0,78.2,938.24,
2023-01-16,Cough Suppressant,1514.0,Toronto,-5.5,,288.0,6.0,74.4,1143.83,
2023-01-16,Cough Suppressant,1271.0,Vancouver,3.1,54.0,286.0,7.0,64.6,863.16,
2023-01-16,Cough Suppressant,1413.0,Montreal,-8.2,57.2,279.0,14.0,74.7,745.47,
2023-01-16,Cough Suppressant,1175.0,Calgary,-20.4,58.2,304.0,6.0,78.0,971.36,
2023-01-16,Fever Reducer,1226.0,Toronto,-5.2,55.8,290.0,10.0,83.3,1244.25,
2023-01-16,Fever Reducer,734.0,Vancouver,6.1,62.0,325.0,7.0,45.7,984.28,
2023-01-16,Fever Reducer,1088.0,Montreal,-6.3,59.7,293.0,9.0,80.6,917.8,
2023-01-16,Fever Reducer,1043.0,Calgary,-15.9,69.5,299.0,7.0,81.3,1443.08,
2023-01-17,Cold Relief,1355.0,Toronto,-4.3,54.5,282.0,7.0,74.5,,
2023-01-17,Cold Relief,1174.0,Vancouver,5.7,66.1,293.0,10.0,74.9,2840.64,
2023-01-17,Cold Relief,4737.572071899354,Montreal,-13.3,63.4,285.0,7.0,85.3,3368.69,
2023-01-17,Cold Relief,1351.0,Calgary,-13.6,49.6,273.0,15.0,74.2,2719.05,
2023-01-17,Allergy Relief,241.0,Toronto,-4.1,59.1,298.0,13.0,22.5,850.08,
2023-01-17,Allergy Relief,411.0,Vancouver,9.2,58.1,292.0,10.0,53.8,500.0,
2023-01-17,Allergy Relief,294.0,Montreal,-10.9,,286.0,12.0,34.8,1225.17,
2023-01-17,Allergy Relief,483.0,Calgary,-18.4,57.7,313.0,,62.6,1205.65,
2023-01-17,Pain Relief,621.0,Toronto,-5.5,63.3,267.0,13.0,62.8,1223.5,
2023-01-17,Pain Relief,658.0,Vancouver,4.8,60.5,333.0,11.0,,1260.75,
2023-01-17,Pain Relief,521.0,Montreal,-12.7,64.8,289.0,60.64928496659104,64.0,931.14,
2023-01-17,Pain Relief,567.0,Calgary,-16.2,65.0,334.0,9.0,65.3,,
2023-01-17,Cough Suppressant,1460.0,Toronto,-4.7,45.0,286.0,13.0,65.5,1524.21,
2023-01-17,Cough Suppressant,1267.0,Vancouver,4.3,65.7,288.0,7.0,63.9,1366.92,
2023-01-17,Cough Suppressant,1429.0,Montreal,-8.9,57.1,301.0,50.54107080549254,61.3,1596.18,
2023-01-17,Cough Suppressant,1372.0,Calgary,-14.7,66.3,308.0,13.0,66.5,1219.75,
2023-01-17,Fever Reducer,1168.0,Toronto,-10.0,55.2,317.0,11.0,80.2,1180.64,
2023-01-17,Fever Reducer,863.0,Vancouver,4.4,55.2,281.0,9.0,65.8,875.92,
2023-01-17,Fever Reducer,882.0,Montreal,-8.3,53.3,287.0,9.0,64.1,1397.74,
2023-01-17,Fever Reducer,1117.0,Calgary,-19.2,,284.0,10.0,75.4,864.65,
2023-01-18,Cold Relief,1560.0,Toronto,-1.4,57.7,318.0,10.0,81.9,3134.77,
2023-01-18,Cold Relief,1119.0,Vancouver,5.1,,280.0,19.0,73.4,2897.24,
2023-01-18,Cold Relief,1782.0,Montreal,-12.9,59.0,306.0,12.0,87.1,2385.02,
2023-01-18,Cold Relief,1635.0,Calgary,-16.0,,294.0,5.0,92.0,3520.48,
2023-01-18,Allergy Relief,425.0,Toronto,-6.7,,295.0,10.0,67.5,1005.52,
2023-01-18,Allergy Relief,447.0,Vancouver,7.1,53.7,313.0,,67.0,1232.55,
2023-01-18,Allergy Relief,347.0,Montreal,-9.3,58.8,302.0,9.0,,1093.0,
2023-01-18,Allergy Relief,402.0,Calgary,-11.3,50.2,304.0,19.0,51.4,740.84,
2023-01-18,Pain Relief,716.0,Toronto,-1.9,62.9,338.0,13.0,86.5,,
2023-01-18,Pain Relief,603.0,Vancouver,6.1,53.5,290.0,9.0,75.7,909.74,
2023-01-18,Pain Relief,714.0,Montreal,-8.8,61.3,271.0,,80.5,1496.62,
2023-01-18,Pain Relief,692.0,Calgary,-16.8,62.5,331.0,3.0,66.4,500.0,
2023-01-18,Cough Suppressant,1539.0,Toronto,-4.8,57.9,290.0,11.0,75.4,1132.9,
2023-01-18,Cough Suppressant,1233.0,Vancouver,,62.4,294.0,7.0,72.3,966.8,
2023-01-18,Cough Suppressant,928.0,Montreal,-7.5,58.2,,13.0,45.9,887.55,
2023-01-18,Cough Suppressant,1296.0,Calgary,-19.9,53.8,304.0,13.0,76.1,862.27,
2023-01-18,Fever Reducer,815.0,Toronto,-8.5,51.2,309.0,12.0,51.8,1232.81,
2023-01-18,Fever Reducer,790.0,Vancouver,2.7,52.7,,9.0,60.0,765.94,
2023-01-18,Fever Reducer,998.0,Montreal,-13.6,64.5,308.0,14.0,87.8,814.71,
2023-01-18,Fever Reducer,959.0,Calgary,-20.6,,321.0,16.0,46.2,1066.69,
2023-01-19,Cold Relief,1932.0,Toronto,-7.9,56.6,314.0,,89.0,3135.37,
2023-01-19,Cold Relief,1875.0,Vancouver,1.5,68.3,309.0,9.0,95.2,2779.41,
2023-01-19,Cold Relief,1452.0,Montreal,-13.2,63.8,306.0,7.0,82.8,2703.64,
2023-01-19,Cold Relief,1819.0,Calgary,-11.3,63.9,291.0,7.0,79.6,2678.74,
2023-01-19,Allergy Relief,375.0,Toronto,-8.8,60.9,289.0,18.0,51.8,1281.37,
2023-01-19,Allergy Relief,318.0,Vancouver,13.6,51.7,329.0,6.0,60.6,1068.7,
2023-01-19,Allergy Relief,352.0,Montreal,-8.2,61.5,316.0,8.0,41.2,786.33,
2023-01-19,Allergy Relief,335.0,Calgary,-10.7,58.8,312.0,12.0,50.5,736.5,
2023-01-19,Pain Relief,706.0,Toronto,-4.3,63.2,274.0,12.0,60.8,1406.63,
2023-01-19,Pain Relief,760.0,Vancouver,5.4,60.4,301.0,10.0,75.5,531.55,
2023-01-19,Pain Relief,648.0,Montreal,-11.0,58.9,290.0,9.0,82.8,1101.41,
2023-01-19,Pain Relief,549.0,Calgary,-18.2,68.4,309.0,6.0,60.5,1064.99,
2023-01-19,Cough Suppressant,1560.0,Toronto,,65.3,313.0,10.0,63.2,1134.84,
2023-01-19,Cough Suppressant,1292.0,Vancouver,2.0,58.2,275.0,11.0,79.2,1058.84,
2023-01-19,Cough Suppressant,1670.0,Montreal,-14.6,61.3,307.0,,84.1,536.28,
2023-01-19,Cough Suppressant,1236.0,Calgary,-13.3,67.0,298.0,12.0,61.6,1211.82,
2023-01-19,Fever Reducer,1002.0,Toronto,-8.1,66.2,309.0,13.0,71.8,958.9,
2023-01-19,Fever Reducer,677.0,Vancouver,4.0,62.1,294.0,8.0,,1137.45,
2023-01-19,Fever Reducer,914.0,Montreal,-13.5,51.6,276.0,9.0,57.9,1585.98,
2023-01-19,Fever Reducer,848.0,Calgary,-14.5,62.0,279.0,11.0,66.3,500.0,
2023-01-20,Cold Relief,1886.0,Toronto,-5.8,55.2,280.0,7.0,100.0,3357.16,
2023-01-20,Cold Relief,1126.0,Vancouver,8.1,65.5,302.0,9.0,74.4,2977.81,
2023-01-20,Cold Relief,1917.0,Montreal,-4.1,53.1,314.0,13.0,,2878.68,
2023-01-20,Cold Relief,1163.0,Calgary,-13.3,61.0,277.0,19.0,79.0,3130.79,
2023-01-20,Allergy Relief,387.0,Toronto,-3.0,60.6,309.0,5.0,43.3,879.08,
2023-01-20,Allergy Relief,339.0,Vancouver,2.5,57.2,,9.0,48.5,817.79,
2023-01-20,Allergy Relief,400.0,Montreal,-8.7,62.1,304.0,13.0,54.4,1330.4,
2023-01-20,Allergy Relief,346.0,Calgary,-11.0,62.6,302.0,7.0,49.0,613.51,
2023-01-20,Pain Relief,615.0,Toronto,-4.6,56.9,314.0,7.0,68.9,758.51,
2023-01-20,Pain Relief,586.0,Vancouver,3.8,57.6,261.0,10.0,57.4,1326.63,
2023-01-20,Pain Relief,699.0,Montreal,-9.9,54.1,265.0,11.0,71.6,1307.06,
2023-01-20,Pain Relief,660.0,Calgary,-19.0,,337.0,8.0,71.3,972.58,
2023-01-20,Cough Suppressant,1583.0,Toronto,-4.8,54.7,286.0,17.0,84.8,,
2023-01-20,Cough Suppressant,917.0,Vancouver,,58.5,296.0,8.0,49.0,1459.06,
2023-01-20,Cough Suppressant,1440.0,Montreal,-12.8,52.0,286.0,12.0,,985.57,
2023-01-20,Cough Suppressant,1351.0,Calgary,-16.1,65.9,323.0,7.0,68.7,1096.89,
2023-01-20,Fever Reducer,956.0,Toronto,-3.5,,291.0,9.0,69.3,1142.63,
2023-01-20,Fever Reducer,517.0,Vancouver,6.3,66.4,295.0,,42.8,825.47,
2023-01-20,Fever Reducer,1149.0,Montreal,-10.6,70.3,296.0,11.0,64.0,,
2023-01-20,Fever Reducer,1001.0,Calgary,-10.2,63.4,315.0,7.0,56.9,1412.95,
2023-01-21,Cold Relief,1401.0,Toronto,-2.9,67.3,299.0,8.0,83.5,3753.47,
2023-01-21,Cold Relief,1672.0,Vancouver,4.9,63.2,281.0,5.0,,,
2023-01-21,Cold Relief,1573.0,Montreal,-7.1,60.3,283.0,14.0,82.2,3271.21,
2023-01-21,Cold Relief,1412.0,Calgary,-11.1,61.6,304.0,8.0,81.9,2755.39,
2023-01-21,Allergy Relief,316.0,Toronto,1.4,66.7,296.0,5.0,50.7,611.95,
2023-01-21,Allergy Relief,311.0,Vancouver,2.2,66.2,309.0,16.0,46.0,1691.09,
2023-01-21,Allergy Relief,336.0,Montreal,-6.2,65.7,311.0,14.0,53.4,931.76,
2023-01-21,Allergy Relief,328.0,Calgary,-17.2,70.2,286.0,13.0,50.0,,
2023-01-21,Pain Relief,641.0,Toronto,-4.9,60.6,333.0,9.0,81.9,1268.39,
2023-01-21,Pain Relief,595.0,Vancouver,6.1,50.1,296.0,12.0,70.5,537.16,
2023-01-21,Pain Relief,628.0,Montreal,-8.2,56.8,2894.701082684272,14.0,68.8,1137.34,
2023-01-21,Pain Relief,702.0,Calgary,-15.5,55.1,287.0,8.0,69.6,1122.42,
2023-01-21,Cough Suppressant,1485.0,Toronto,-3.7,55.9,337.0,8.0,76.6,1663.76,
2023-01-21,Cough Suppressant,1586.0,Vancouver,2.8,61.9,291.0,17.0,78.1,1308.84,
2023-01-21,Cough Suppressant,1301.0,Montreal,-13.4,64.1,323.0,10.0,63.8,881.94,
2023-01-21,Cough Suppressant,1429.0,Calgary,-11.3,,300.0,10.0,66.5,1160.01,
2023-01-21,Fever Reducer,1177.0,Toronto,-1.3,65.3,293.0,12.0,74.3,933.18,
2023-01-21,Fever Reducer,716.0,Vancouver,9.4,55.4,336.0,13.0,56.6,1127.22,
2023-01-21,Fever Reducer,1323.0,Montreal,-14.3,53.4,292.0,9.0,97.4,1692.37,
2023-01-21,Fever Reducer,1278.0,Calgary,-15.3,65.0,296.0,13.0,82.0,1149.06,
2023-01-22,Cold Relief,1581.0,Toronto,-8.6,48.4,287.0,10.0,,2963.38,
2023-01-22,Cold Relief,1436.0,Vancouver,4.5,58.1,285.0,12.0,66.5,3096.5,
2023-01-22,Cold Relief,1714.0,Montreal,-13.0,59.1,301.0,9.0,74.1,3098.73,
2023-01-22,Cold Relief,1361.0,Calgary,-16.3,56.5,309.0,13.0,60.3,3067.73,
2023-01-22,Allergy Relief,262.0,Toronto,-7.9,66.5,286.0,8.0,42.2,772.09,
2023-01-22,Allergy Relief,299.0,Vancouver,6.4,50.8,323.0,10.0,37.7,954.9,
2023-01-22,Allergy Relief,391.0,Montreal,-13.1,54.1,281.0,6.0,51.8,1390.98,
2023-01-22,Allergy Relief,304.0,Calgary,-16.2,61.3,328.0,15.0,47.6,701.99,
2023-01-22,Pain Relief,673.0,Toronto,-9.2,52.0,302.0,12.0,70.3,500.0,
2023-01-22,Pain Relief,668.0,Vancouver,7.4,55.0,302.0,9.0,74.2,885.15,
2023-01-22,Pain Relief,617.0,Montreal,-11.2,54.1,338.0,13.0,69.6,1054.75,
2023-01-22,Pain Relief,647.0,Calgary,-11.5,54.1,329.0,11.0,74.9,939.24,
2023-01-22,Cough Suppressant,1191.0,Toronto,-1.9,52.9,293.0,11.0,65.3,906.91,
2023-01-22,Cough Suppressant,1063.0,Vancouver,,64.9,305.0,9.0,61.3,955.02,
2023-01-22,Cough Suppressant,1137.0,Montreal,-11.6,62.5,275.0,8.0,71.3,954.61,
2023-01-22,Cough Suppressant,1587.0,Calgary,-13.2,56.4,279.0,6.0,73.0,1095.86,
2023-01-22,Fever Reducer,1054.0,Toronto,-4.6,65.0,302.0,8.0,,1357.57,
2023-01-22,Fever Reducer,681.0,Vancouver,5.7,52.3,296.0,18.0,63.0,500.0,
2023-01-22,Fever Reducer,1137.0,Montreal,-9.6,64.2,314.0,8.0,61.1,1300.49,
2023-01-22,Fever Reducer,1034.0,Calgary,-12.9,62.1,295.0,9.0,68.8,1484.43,
2023-01-23,Cold Relief,1401.0,Toronto,-1.0,53.0,282.0,10.0,90.1,2746.52,
2023-01-23,Cold Relief,1371.0,Vancouver,4.7,59.6,299.0,10.0,85.5,2896.07,
2023-01-23,Cold Relief,1887.0,Montreal,-10.8,58.3,2718.194919105963,10.0,86.7,3458.41,
2023-01-23,Cold Relief,1834.0,Calgary,-12.7,60.3,292.0,5.0,83.9,3113.75,
2023-01-23,Allergy Relief,369.0,Toronto,-6.8,48.0,321.0,14.0,55.4,1128.46,
2023-01-23,Allergy Relief,314.0,Vancouver,1.2,62.6,302.0,7.0,41.7,972.12,
2023-01-23,Allergy Relief,345.0,Montreal,,60.9,308.0,17.0,50.5,1230.65,
2023-01-23,Allergy Relief,290.0,Calgary,-13.9,61.6,303.0,6.0,,1104.27,
2023-01-23,Pain Relief,1010.0,Toronto,-3.9,61.0,314.0,7.0,83.6,1492.18,
2023-01-23,Pain Relief,530.0,Vancouver,1.6,61.2,283.0,7.0,49.2,1577.03,
2023-01-23,Pain Relief,630.0,Montreal,-15.1,57.6,303.0,10.0,49.2,903.91,
2023-01-23,Pain Relief,691.0,Calgary,-13.9,55.7,306.0,10.0,69.7,853.52,
2023-01-23,Cough Suppressant,1312.0,Toronto,-4.9,53.0,314.0,11.0,74.2,826.26,
2023-01-23,Cough Suppressant,984.0,Vancouver,7.1,57.4,297.0,11.0,74.1,796.41,
2023-01-23,Cough Suppressant,1115.0,Montreal,-12.3,58.7,305.0,8.0,63.5,500.0,
2023-01-23,Cough Suppressant,1310.0,Calgary,,62.6,263.0,15.0,72.8,515.23,
2023-01-23,Fever Reducer,925.0,Toronto,-2.2,57.9,303.0,5.0,64.0,1117.99,
2023-01-23,Fever Reducer,756.0,Vancouver,5.5,62.3,304.0,11.0,66.9,6113.024121287995,
2023-01-23,Fever Reducer,902.0,Montreal,-7.8,61.4,306.0,8.0,66.9,1089.17,
2023-01-23,Fever Reducer,739.0,Calgary,-11.8,62.9,299.0,11.0,58.0,891.07,
2023-01-24,Cold Relief,1858.0,Toronto,-6.2,58.5,284.0,9.0,,2932.7,
2023-01-24,Cold Relief,1154.0,Vancouver,5.2,65.7,278.0,12.0,76.1,14070.297239465577,
2023-01-24,Cold Relief,1541.0,Montreal,-6.3,54.8,284.0,12.0,65.0,2766.35,
2023-01-24,Cold Relief,1545.0,Calgary,-12.3,59.7,,14.0,82.4,3343.81,
2023-01-24,Allergy Relief,312.0,Toronto,-0.3,52.3,297.0,7.0,,500.0,
2023-01-24,Allergy Relief,398.0,Vancouver,,57.0,304.0,6.0,48.6,735.77,
2023-01-24,Allergy Relief,345.0,Montreal,-12.2,90.99431756134003,300.0,12.0,48.9,883.53,
2023-01-24,Allergy Relief,354.0,Calgary,-14.0,64.5,311.0,10.0,50.0,1116.51,
2023-01-24,Pain Relief,748.0,Toronto,-6.5,61.2,322.0,4.0,96.93790346646676,934.86,
2023-01-24,Pain Relief,643.0,Vancouver,3.6,56.8,289.0,14.0,70.8,910.79,
2023-01-24,Pain Relief,658.0,Montreal,-7.0,56.4,,6.0,68.2,1147.45,
2023-01-24,Pain Relief,656.0,Calgary,-14.1,69.1,273.0,8.0,66.6,856.37,
2023-01-24,Cough Suppressant,1630.0,Toronto,2.0,56.4,296.0,13.0,,1079.07,
2023-01-24,Cough Suppressant,1194.0,Vancouver,-15.765963918266934,,292.0,10.0,70.0,1073.1,
2023-01-24,Cough Suppressant,1229.0,Montreal,-13.0,55.2,263.0,5.0,79.9,500.0,
2023-01-24,Cough Suppressant,1402.0,Calgary,-18.4,58.7,292.0,15.0,,1013.65,
2023-01-24,Fever Reducer,653.0,Toronto,0.6,57.6,289.0,10.0,64.9,1353.55,
2023-01-24,Fever Reducer,651.0,Vancouver,6.6,69.3,306.0,13.0,69.2,531.09,
2023-01-24,Fever Reducer,964.0,Montreal,-5.7,58.3,299.0,11.0,59.1,1209.61,
2023-01-24,Fever Reducer,1313.0,Calgary,-19.6,60.8,297.0,6.0,87.0,1070.15,
2023-01-25,Cold Relief,1617.0,Toronto,-7.5,67.1,272.0,9.0,96.93790346646676,2912.47,
2023-01-25,Cold Relief,956.0,Vancouver,6.5,,310.0,12.0,60.0,2960.36,
2023-01-25,Cold Relief,1917.0,Montreal,-14.1,54.6,,7.0,79.3,3109.19,
2023-01-25,Cold Relief,1873.0,Calgary,-19.5,65.8,305.0,12.0,,3452.74,
2023-01-25,Allergy Relief,336.0,Toronto,-3.5,57.8,298.0,4.0,96.93790346646676,541.85,
2023-01-25,Allergy Relief,265.0,Vancouver,5.4,55.1,284.0,12.0,42.1,607.79,
2023-01-25,Allergy Relief,358.0,Montreal,-11.9,63.7,267.0,8.0,,1115.03,
2023-01-25,Allergy Relief,423.0,Calgary,-12.0,54.4,265.0,8.0,61.3,771.24,
2023-01-25,Pain Relief,739.0,Toronto,-6.8,64.5,297.0,7.0,77.5,1059.83,
2023-01-25,Pain Relief,677.0,Vancouver,3.1,51.7,299.0,11.0,75.0,803.83,
2023-01-25,Pain Relief,642.0,Montreal,-10.1,52.1,290.0,10.0,67.5,500.0,
2023-01-25,Pain Relief,764.0,Calgary,-12.9,61.1,317.0,14.0,66.8,821.01,
2023-01-25,Cough Suppressant,1412.0,Toronto,-6.6,60.2,,9.0,64.1,1040.6,
2023-01-25,Cough Suppressant,1126.0,Vancouver,6.9,48.1,275.0,11.0,96.93790346646676,,
2023-01-25,Cough Suppressant,1434.0,Montreal,-12.1,52.8,336.0,8.0,66.0,710.74,
2023-01-25,Cough Suppressant,1459.0,Calgary,-12.2,62.4,307.0,15.0,85.7,965.43,
2023-01-25,Fever Reducer,1054.0,Toronto,-3.4,64.4,298.0,9.0,67.0,1182.67,
2023-01-25,Fever Reducer,691.0,Vancouver,-0.8,58.2,293.0,12.0,42.8,729.82,
2023-01-25,Fever Reducer,960.0,Montreal,-8.9,55.8,322.0,9.0,67.3,831.53,
2023-01-25,Fever Reducer,1072.0,Calgary,,65.9,323.0,10.0,62.3,1165.57,
2023-01-26,Cold Relief,5079.20936872426,Toronto,-10.8,90.99431756134003,302.0,13.0,75.1,2850.73,
2023-01-26,Cold Relief,1466.0,Vancouver,5.9,66.3,291.0,11.0,82.9,3356.58,
2023-01-26,Cold Relief,1699.0,Montreal,,65.8,284.0,6.0,88.5,3125.3,
2023-01-26,Cold Relief,1868.0,Calgary,-13.8,61.6,306.0,,92.8,2581.65,
2023-01-26,Allergy Relief,392.0,Toronto,-8.6,61.4,311.0,7.0,54.2,826.62,
2023-01-26,Allergy Relief,348.0,Vancouver,5.0,62.0,286.0,12.0,40.4,758.45,
2023-01-26,Allergy Relief,374.0,Montreal,-16.5,54.0,289.0,11.0,47.9,1113.82,
2023-01-26,Allergy Relief,316.0,Calgary,-14.2,63.3,309.0,7.0,49.3,,
2023-01-26,Pain Relief,684.0,Toronto,-6.3,61.7,277.0,7.0,65.1,1322.3,
2023-01-26,Pain Relief,668.0,Vancouver,11.2,65.9,306.0,15.0,81.4,1150.25,
2023-01-26,Pain Relief,519.0,Montreal,-7.8,56.8,275.0,15.0,59.6,1583.56,
2023-01-26,Pain Relief,779.0,Calgary,-16.8,61.9,287.0,8.0,75.8,1417.95,
2023-01-26,Cough Suppressant,1221.0,Toronto,-2.4,55.2,306.0,13.0,64.3,1515.71,
2023-01-26,Cough Suppressant,944.0,Vancouver,5.7,64.0,288.0,10.0,69.3,821.08,
2023-01-26,Cough Suppressant,1383.0,Montreal,-7.6,57.1,294.0,11.0,69.3,1249.49,
2023-01-26,Cough Suppressant,1325.0,Calgary,-18.0,60.0,320.0,12.0,82.8,862.1,
2023-01-26,Fever Reducer,1040.0,Toronto,-6.8,61.0,293.0,13.0,69.2,1393.06,
2023-01-26,Fever Reducer,854.0,Vancouver,7.8,68.2,296.0,5.0,78.1,896.45,
2023-01-26,Fever Reducer,1097.0,Montreal,-7.9,55.8,291.0,9.0,65.6,907.11,
2023-01-26,Fever Reducer,1130.0,Calgary,-23.5,59.9,311.0,12.0,63.9,1106.88,
2023-01-27,Cold Relief,1555.0,Toronto,-7.0,56.3,306.0,9.0,83.9,3251.33,
2023-01-27,Cold Relief,1688.0,Vancouver,-3.7,62.6,299.0,13.0,67.8,3191.2,
2023-01-27,Cold Relief,1721.0,Montreal,-14.2,59.8,298.0,15.0,80.5,3187.02,
2023-01-27,Cold Relief,1351.0,Calgary,-8.5,58.4,273.0,9.0,70.6,2830.33,
2023-01-27,Allergy Relief,377.0,Toronto,-2.8,59.2,311.0,10.0,56.5,510.6,
2023-01-27,Allergy Relief,305.0,Vancouver,1.8,64.1,315.0,,40.4,1441.31,
2023-01-27,Allergy Relief,386.0,Montreal,-13.1,63.3,286.0,9.0,49.2,1072.93,
2023-01-27,Allergy Relief,372.0,Calgary,-13.4,59.0,316.0,8.0,48.0,1199.88,
2023-01-27,Pain Relief,663.0,Toronto,-3.3,59.4,295.0,10.0,63.9,1177.76,
2023-01-27,Pain Relief,678.0,Vancouver,6.1,,261.0,10.0,69.6,1216.85,
2023-01-27,Pain Relief,532.0,Montreal,-7.0,62.6,298.0,10.0,58.1,985.04,
2023-01-27,Pain Relief,759.0,Calgary,-13.6,61.5,301.0,,79.6,1155.66,
2023-01-27,Cough Suppressant,1442.0,Toronto,-5.0,62.1,298.0,30.32464248329552,66.3,1029.34,
2023-01-27,Cough Suppressant,1485.0,Vancouver,4.2,58.8,323.0,,70.9,550.82,
2023-01-27,Cough Suppressant,1145.0,Montreal,-25.465963918266937,63.6,,6.0,65.1,1074.86,
2023-01-27,Cough Suppressant,1627.0,Calgary,-15.8,65.1,274.0,10.0,83.0,992.73,
2023-01-27,Fever Reducer,1333.0,Toronto,-8.3,44.1,320.0,9.0,92.6,908.32,
2023-01-27,Fever Reducer,622.0,Vancouver,3.0,49.5,,17.0,63.3,954.96,
2023-01-27,Fever Reducer,862.0,Montreal,-8.5,50.3,302.0,9.0,62.4,521.23,
2023-01-27,Fever Reducer,937.0,Calgary,-13.0,67.1,292.0,,60.8,,
2023-01-28,Cold Relief,1459.0,Toronto,-1.0,55.6,291.0,6.0,71.5,2995.77,
2023-01-28,Cold Relief,1343.0,Vancouver,5.7,60.4,288.0,8.0,88.0,3176.36,
2023-01-28,Cold Relief,1563.0,Montreal,-15.7,60.5,279.0,9.0,71.9,3022.71,
2023-01-28,Cold Relief,1938.0,Calgary,-15.4,65.8,298.0,13.0,85.3,2212.55,
2023-01-28,Allergy Relief,394.0,Toronto,-3.4,60.7,304.0,3.0,58.7,1284.64,
2023-01-28,Allergy Relief,323.0,Vancouver,4.6,57.6,287.0,7.0,,1057.27,
2023-01-28,Allergy Relief,280.0,Montreal,-9.6,57.4,301.0,11.0,43.9,695.66,
2023-01-28,Allergy Relief,398.0,Calgary,-13.7,56.6,278.0,12.0,59.7,744.28,
2023-01-28,Pain Relief,628.0,Toronto,-3.1,57.6,284.0,12.0,72.3,1190.79,
2023-01-28,Pain Relief,705.0,Vancouver,1.3,57.2,300.0,9.0,68.8,1201.27,
2023-01-28,Pain Relief,629.0,Montreal,-11.2,54.9,294.0,13.0,65.0,653.95,
